Year,Provider ID,Name,Street Address,City,State,ZIP Code,HRR,Hospice Beneficiaries,Total Days,Total Medicare Payment Amount,Total Medicare Standard Payment Amount,Total Charge Amount,Percent RHC Days,Physician Services,Home Health Visit Hours per Day,Skilled Nursing Visit Hours per Day,Social Service Visit Hours per Day,Total Live Discharges,Hospice beneficiaries with 7 or fewer hospice care days,Hospice beneficiaries with more than 60 hospice care days,Hospice beneficiaries with more than 180 hospice care days,Home Health Visit Hours per Day During Week Prior to Death,Skilled Nursing Visit Hours per Day During Week Prior to Death,Social Service Visit Hours per Day During Week Prior to Death,Average Age,Male hospice beneficiaries,Female hospice beneficiaries,White hospice beneficiaries,Black hospice beneficiaries,Asian hospice beneficiaries,Hispanic hospice beneficiaries,Other/unknown race hospice beneficiaries,Medicare Advantage hospice beneficiaries,Medicaid Eligible hospice beneficiaries,Hospice beneficiaries with a primary diagnosis of cancer,Hospice beneficiaries with a primary diagnosis of dementia,Hospice beneficiaries with a primary diagnosis of stroke,Hospice beneficiaries with a primary diagnosis of circulatory/heart disease,Hospice beneficiaries with a primary diagnosis of respiratory disease,Hospice beneficiaries with other primary diagnoses ,Site-of-service Home hospice beneficiaries,Site-of-service Assisted Living Facility hospice beneficiaries,Site-of-service Long-term-care or non-skilled Nursing Facility hospice beneficiaries,Site-of-service Skilled Nursing Facility hospice beneficiaries,Site-of-service Inpatient Hospital hospice beneficiaries,Site-of-service Inpatient Hospice hospice beneficiaries,Site-of-service Other Facility hospice beneficiaries
2015,161500,H C I CARE SERVICES,401 RAILROAD PLACE,W DES MOINES,IA,50265,IA - Des Moines,1150,61470,9727843.86,10460108.77,19186522.69,97,801,0.37,0.27,0.05,107,337,314,100,0.61,0.71,0.12,82,502,648,1122,13,,,,126,301,353,174,81,220,125,197,300,,480,,65,135,119
2015,161608,"SUNCREST HOSPICE, LLC","5000 WESTOWN PARKWAY, SUITE 104",WEST DES MOINES,IA,50266,IA - Des Moines,38,1714,256703.51,271127.76,413852.45,100,0,0.46,0.28,0.05,,,13,0,0.4,0.87,0.21,84,19,19,38,0,0,0,0,,12,,12,,,,,,,20,0,0,0,0
2015,161607,"ST CROIX HOSPICE, LLC","1701 38TH AVENUE WEST, SUITE 100",SPENCER,IA,51301,SD - Sioux Falls,64,4128,582570.88,650222.93,1508970.19,100,0,0.37,0.31,0.05,,13,22,,0.41,0.84,0.12,84,27,37,63,,0,0,,,22,,,,22,,,,,48,,0,0,0
2015,161605,ST CROIX HOSPICE,"951 NORTH LINN AVENUE, SUITE 5",NEW HAMPTON,IA,50659,MN - Rochester,161,8067,1163583.76,1297656.32,3038579.32,99,0,0.11,0.12,0.01,15,47,50,,0.11,0.24,0.03,85,68,93,160,,0,0,,,42,31,25,20,38,13,34,27,,105,,13,0,0
2015,161604,ST CROIX HOSPICE,101 ELKADER STREET,STRAWBERRY POINT,IA,52076,IA - Cedar Rapids,72,3439,483889.39,538951.12,873200.43,100,0,0.04,0.04,0.01,,24,19,,0.03,0.07,0,85,28,44,70,0,0,,,,27,17,,,14,,18,24,,26,16,0,0,
2015,161603,INTREPID USA HOSPICE,8365 UNIVERSITY BLVD SUITE B,CLIVE,IA,50325,IA - Des Moines,16,867,127584.42,132677.85,194753.45,100,0,0.27,0.18,0.06,,,,,0.29,0.78,0.31,80,,,15,0,0,,,,,,,,,,,11,0,,0,0,0,
2015,161602,ST CROIX HOSPICE,"1851 MADISON AVENUE, SUITE 490",CO BLUFFS,IA,51503,NE - Omaha,51,3122,479698.67,498960.96,685318.16,99,,0.28,0.2,0.08,,,12,,0.35,0.56,0.12,85,19,32,50,0,0,,,,,17,,,,,,26,,,12,,0,0
2015,161599,GENERATIONS HOSPICE CARE INC,"1010 LONGVIEW RD, SUITE 101",MISSOURI VALLEY,IA,51555,NE - Omaha,70,4183,658375.33,666918.55,1083020.57,99,0,0.32,0.41,0.04,,22,21,,0.28,1.34,0.07,85,19,51,69,0,0,,,,35,14,,,19,,18,15,0,53,0,,0,
2015,161598,UNITYPOINT HOSPICE,1825 LOGAN AVENUE,WATERLOO,IA,50703,IA - Waterloo,243,9813,1497638.97,1675845.57,3455106.61,96,0,0.3,0.31,0.08,17,105,52,16,0.16,0.92,0.13,83,117,126,229,12,,0,,32,47,45,16,14,70,35,63,77,13,74,,70,,0
2015,161597,CARE INITIATIVES HOSPICE - CEDAR RAPIDS,"3720 QUEEN COURT SW, SUITE 9",CEDAR RAPIDS,IA,52404,IA - Cedar Rapids,119,8852,1285097.93,1376840.12,1854723.28,100,,0.22,0.23,0.07,20,20,48,16,0.2,0.65,0.12,85,39,80,116,,,0,0,18,58,13,18,18,18,17,35,,13,104,0,0,0,
2015,161596,CARE INITIATIVES HOSPICE - ALBIA,4 SOUTH MAIN STREET,ALBIA,IA,52531,IA - Des Moines,145,14154,1996540.38,2226244.05,2734548.98,100,18,0.28,0.13,0.05,,31,73,32,0.33,0.65,0.13,84,55,90,141,,,0,,,78,23,35,,28,,37,14,,127,0,,0,0
2015,161595,CARE INITIATIVES HOSPICE - GREENFIELD,122 PUBLIC SQUARE,GREENFIELD,IA,50849,IA - Des Moines,220,20419,2884057.45,3195710.5,4099505.37,100,,0.17,0.21,0.05,18,47,100,46,0.23,1.06,0.12,84,80,140,218,,,0,0,16,122,28,70,15,41,16,50,13,,202,,,0,0
2015,161594,CARE INITIATIVES HOSPICE - WEST DES MOINES,7055 VISTA DRIVE,WEST DES MOINES,IA,50266,IA - Des Moines,199,18329,2668736.91,2872162.53,3850621.18,100,25,0.22,0.2,0.06,18,41,89,40,0.28,0.95,0.17,84,62,137,195,0,0,,,20,86,37,46,22,39,27,28,23,24,150,0,,0,
2015,161593,CARE INITIATIVES HOSPICE - CEDAR FALLS,6915 CHANCELLOR DRIVE SUITE A,CEDAR FALLS,IA,50613,IA - Waterloo,237,23075,3232196.07,3618095.01,4837720.03,100,34,0.35,0.22,0.07,19,43,107,55,0.32,1,0.18,86,89,148,225,,0,0,,27,119,34,36,28,64,33,42,21,,204,0,,0,0
2015,161592,CARE INITIATIVES HOSPICE - SIOUX CITY,"4301 SERGEANT ROAD, SUITE 110",SIOUX CITY,IA,51106,IA - Sioux City,157,11664,1701181.86,1828816.92,2312323.09,100,18,0.11,0.19,0.05,11,38,53,21,0.1,0.79,0.08,85,60,97,154,,,0,,25,64,18,27,14,53,26,19,16,,134,0,,0,0
2015,161591,GOOD SAMARITAN SOCIETY HOME CARE AND HOSPICE,"1111 NORTH QUINCY AVENUE, SUITE 127",OTTUMWA,IA,52501,IA - Iowa City,121,7097,990835.78,1104891.33,1717133.41,100,0,0.22,0.3,0.02,14,38,37,13,0.17,0.97,0.04,84,45,76,118,,0,0,,11,53,30,25,,17,,30,40,,0,79,0,0,
2015,161587,WESLEYLIFE HOSPICE,5508 NW 88TH STREET,JOHNSTON,IA,50131,IA - Des Moines,252,12741,1867243.88,1994465.94,2763313.83,100,0,0.2,0.22,0.08,35,68,78,13,0.2,0.5,0.13,87,87,165,251,0,,0,,23,51,38,80,,48,,50,47,38,167,0,0,0,0
2015,161586,GENTIVA HOSPICE,1370 LAKE STREET,SPIRIT LAKE,IA,51360,SD - Sioux Falls,188,13928,1958503.86,2184350.04,2935730.51,100,,0.31,0.31,0.05,19,39,67,26,0.32,1.02,0.14,85,64,124,188,0,0,0,0,,57,34,64,11,47,19,13,25,17,146,0,0,0,0
2015,161583,ST CROIX HOSPICE,12012 RIDGEMONT DRIVE,URBANDALE,IA,50322,IA - Des Moines,347,25483,3810920.16,4008937.29,9321380.95,100,23,0.29,0.25,0.05,28,86,128,43,0.32,0.81,0.17,84,121,226,341,,0,,0,44,168,49,73,46,78,43,58,174,20,128,24,,0,
2015,161582,GENTIVA HOSPICE,831 NORTH GRIFFITH ROAD,CARROLL,IA,51401,IA - Des Moines,232,19582,2749134.16,3065849.13,4007923.85,100,0,0.31,0.22,0.06,22,44,92,40,0.31,0.96,0.13,85,89,143,230,0,,0,,11,93,40,52,18,63,28,31,25,,195,,,0,0
2015,161581,ABOVE & BEYOND HOSPICE,"818 WEST 1ST STREET, SUITE 301",MONTICELLO,IA,52310,IA - Cedar Rapids,139,9530,1389892.16,1502985.52,1544167.48,100,0,0.02,0.04,0.01,12,35,42,17,0.01,0.14,0.02,83,52,87,138,,0,0,,33,28,31,36,0,27,23,22,65,20,0,43,,0,
2015,161580,ESSENCE OF LIFE HOSPICE,3207 220TH TRAIL,AMANA,IA,52203,IA - Cedar Rapids,102,6388,923099.26,1006754.26,1805577.84,99,0,0.23,0.27,0.07,,22,35,,0.22,1.23,0.11,84,48,54,101,0,,0,,20,16,25,21,,25,,15,32,0,67,,,0,0
2015,161577,ORANGE CITY HOSPICE,400 CENTRAL AVENUE NW,ORANGE CITY,IA,51041,IA - Sioux City,66,3000,453998.98,504795.41,797969.03,98,100,0.18,0.27,0.08,,21,21,0,0.27,0.85,0.15,85,36,30,66,0,0,0,0,,17,17,,,11,,19,26,,24,,,0,0
2015,161576,HOSPICE OF SOUTHWEST IOWA,"427 EAST KANESVILLE, STE 100",CO BLUFFS,IA,51503,NE - Omaha,166,6380,984346.6,1017074.29,1825048.97,99,0,0.17,0.41,0.13,12,54,29,,0.22,1.09,0.24,80,86,80,159,,,,,35,27,57,,,37,24,32,115,,29,0,11,0,
2015,161575,GENTIVA HOSPICE,5399 CHIMRA ROAD,PANORA,IA,50216,IA - Des Moines,151,11202,1644474,1760781.44,2349679.37,100,0,0.28,0.25,0.05,14,37,57,20,0.32,0.86,0.17,88,46,105,150,,0,0,,,52,21,53,,37,17,,21,,108,,,0,0
2015,161574,HOSPICE WITH HEART,"300 WEST BROADWAY, SUITE 114",CO BLUFFS,IA,51503,NE - Omaha,233,8701,1363955.56,1383099.44,2712806.87,99,,0.54,0.32,0.07,18,84,53,,0.67,0.72,0.12,83,90,143,226,0,0,,,64,62,55,40,12,57,29,40,65,,101,0,,0,57
2015,161571,CIRCLE OF LIFE HOSPICE,220 NORTHWESTERN AVENUE,CHARITON,IA,50049,IA - Des Moines,81,3813,620871.98,690984.73,1683235.39,95,,1.3,1.33,0.01,,38,16,,1.08,1.26,0.03,81,40,41,80,0,0,,,16,23,30,0,,14,,22,29,,,0,,27,15
2015,161569,HOSPICE OF JACKSON COUNTY,611 WEST QUARRY STREET,MAQUOKETA,IA,52060,IA - Davenport,80,3749,527554.31,588209.93,894121.09,100,0,0.1,0.35,0.02,,25,20,,0.16,1.01,0.02,82,37,43,80,0,0,0,0,20,21,22,17,,17,11,,37,,32,0,,0,0
2015,161568,HEARTLAND HOSPICE SERVICES,4340 EAST 53RD STREET,DAVENPORT,IA,52807,IA - Davenport,219,24900,3755239.16,3900127.27,5791442.13,100,0,0.24,0.18,0.02,19,40,111,58,0.36,0.82,0.1,84,82,137,207,,0,,,46,97,37,35,23,65,21,38,45,29,138,,0,0,
2015,161567,GREAT RIVER HOSPICE,1306 SOUTH WASHINGTON ROAD,WEST BURLINGTON,IA,52655,IA - Davenport,327,10065,1623052.2,1807375.17,3136438.69,95,29,0.17,0.36,0.09,21,134,57,,0.3,0.73,0.13,82,143,184,320,,0,,,32,70,112,28,20,53,39,75,88,12,114,,,73,38
2015,161566,HOSPICE COMPASSUS - NORTHEAST IOWA,610 32ND AVENUE SW,CEDAR RAPIDS,IA,52404,IA - Cedar Rapids,713,55309,8057304.14,8723631.06,15541704.39,100,0,0.24,0.22,0.04,93,157,280,105,0.28,0.82,0.11,84,260,453,691,,,,,94,266,117,205,44,115,88,144,122,81,450,16,37,,
2015,161563,H C I CARE SERVICES,118 N MAIN STREET,MOUNT PLEASANT,IA,52641,IA - Iowa City,130,9629,1370737.56,1523462.45,2429197.55,99,21,0.28,0.25,0.07,,29,44,21,0.29,0.75,0.09,83,59,71,130,0,0,0,0,11,43,40,21,16,23,16,14,58,,67,0,,0,0
2015,161562,LAKES REGIONAL HEALTHCARE HOSPICE,2301 HWY 71,SPIRIT LAKE,IA,51360,SD - Sioux Falls,82,3667,536119.65,597604.85,912034.16,98,0,0.09,0.26,0.07,12,19,21,,0.09,0.66,0.1,83,40,42,82,0,0,0,0,,13,37,,,20,,,48,,28,0,,0,0
2015,161561,CRAWFORD COUNTY HOME HEALTH & HOSPICE,105 NORTH MAIN STREET,DENISON,IA,51442,NE - Omaha,57,1033,150184.11,167416.64,164277.3,99,0,0,0,0,,28,,,0,0,0,85,22,35,55,0,,0,,,20,14,,,,11,,52,0,0,0,,0,
2015,161556,HOSPICE FOR WRIGHT COUNTY,115 FIRST STREET SE,CLARION,IA,50525,IA - Mason City,71,1837,308717.35,343712.55,935457.24,94,0,0.04,0.09,0.01,,38,,,0.01,0.18,0.01,84,31,40,71,0,0,0,0,0,15,19,,12,18,,15,15,,31,0,23,0,
2015,161555,MYRTUE MEDICAL CENTER HOSPICE,2712 12TH STREET,HARLAN,IA,51537,NE - Omaha,110,4457,680077.82,746834.24,1213385.37,98,0,0.03,0.11,0.02,,46,22,,0.01,0.23,0.02,86,31,79,109,0,0,,,,28,25,11,,33,,23,30,0,46,,28,0,
2015,161554,UNITYPOINT HOSPICE,11333  AURORA  AVENUE,URBANDALE,IA,50322,IA - Des Moines,830,33696,5318799.33,5564725.92,14086558.57,98,72,0.37,0.47,0.09,57,278,163,38,0.76,1.28,0.15,82,332,498,782,24,,11,,141,179,265,120,53,119,102,171,310,,285,,45,64,92
2015,161553,WINNESHIEK MEDICAL CENTER HOSPICE,901 MONTGOMERY STREET,DECORAH,IA,52101,WI - La Crosse,117,6373,909123.89,1013788.67,1625369.62,99,0,0.04,0.24,0.04,,30,36,,0.05,0.81,0.11,85,51,66,116,0,0,,,13,18,48,,,15,,28,45,,64,0,,0,0
2015,161552,BEACON OF HOPE HOSPICE,1020 WEST 35TH STREET,DAVENPORT,IA,52806,IA - Davenport,391,46477,6715458.37,7283921.26,9649457.43,100,0,0,0.05,0.01,48,40,189,106,0,0.15,0.02,81,192,199,363,16,0,,,94,143,71,79,20,78,78,65,390,0,0,,0,0,
2015,161551,HOWARD COUNTY COMMUNITY HOSPICE,235 EIGHTH AVENUE WEST,CRESCO,IA,52136,MN - Rochester,31,1350,191656.26,213652.84,425355.64,100,0,0.27,0.42,0.08,,,,,0.22,0.88,0.14,86,,,31,0,0,0,0,,,,,,,0,,,0,21,0,,0,0
2015,161549,UNITYPOINT HOSPICE,802 KENYON ROAD,FORT DODGE,IA,50501,IA - Des Moines,376,16226,2406519.53,2680607.84,6336624.08,97,18,0.23,0.41,0.09,31,127,84,21,0.51,1.13,0.13,83,167,209,366,,0,,,42,97,103,34,22,58,53,106,107,14,181,,,50,19
2015,161548,HORN HOSPICE,700 EAST SECOND STREET,IDA GROVE,IA,51445,IA - Sioux City,40,1178,171382.26,190915.72,366755.32,98,0,0.24,0.31,0.02,,16,,,0.21,0.58,0.05,86,,27,40,0,0,0,0,0,12,15,,,,,,,,0,23,,0,
2015,161547,HEARTLAND HOSPICE,2301 EASTERN AVENUE,RED OAK,IA,51566,NE - Omaha,60,3135,440126.5,490752.73,644358.2,100,0,0.11,0.22,0.04,,18,19,,0.16,0.89,0.05,83,24,36,60,0,0,0,0,,23,21,0,,,,21,27,0,32,0,,0,
2015,161546,ST ANTHONY REGIONAL HOSPITAL & NURSING HOME,318 SOUTH MAPLE SUITE 2,CARROLL,IA,51401,IA - Des Moines,117,7130,1039368.21,1160156.43,1953623.24,99,0,0.07,0.19,0.03,13,30,33,13,0.04,0.59,0.07,84,49,68,116,0,0,,,13,28,32,16,11,21,13,24,24,,77,0,14,0,
2015,161544,HOSPICE OF WASHINGTON COUNTY,948 EAST 11TH STREET,WASHINGTON,IA,52353,IA - Iowa City,137,8076,1251391.07,1301963.71,2268188.23,99,82,0.13,0.25,0.07,,36,43,13,0.2,0.8,0.13,84,55,82,137,0,0,0,0,15,35,53,,,24,,32,60,,71,0,,0,0
2015,161542,STEWART MEMORIAL COMMUNITY HOSPITAL HOSPICE,1301 WEST MAIN STREET,LAKE CITY,IA,51449,IA - Des Moines,66,3746,549422.92,612134.3,927727.82,98,45,0.14,0.32,0.06,,19,21,,0.13,0.97,0.1,85,25,41,66,0,0,0,0,,22,16,,,,,22,14,0,36,0,16,0,0
2015,161541,GRINNELL REGIONAL HOSPICE,"306 4TH AVENUE, SUITE A",GRINNELL,IA,50112,IA - Des Moines,93,2194,337265.01,375651.13,548769.77,97,38,0.07,0.37,0.1,,33,,,0.04,0.66,0.17,84,44,49,92,0,,0,,,22,30,,,14,,25,25,,47,0,12,0,
2015,161539,BURGESS HOSPICE,1600 DIAMOND STREET,ONAWA,IA,51040,NE - Omaha,67,3292,476166.84,528229.29,958656.62,99,13,0.14,0.23,0.09,,25,18,,0.14,0.8,0.18,79,26,41,67,0,0,0,0,,26,22,,,11,,17,44,,18,0,,0,0
2015,161538,"HOSPICE OF PELLA, THE COMFORT HOUSE",505 UNION  STREET,PELLA,IA,50219,IA - Des Moines,98,2714,509053.62,565377.1,1658923.68,88,58,0.81,1.14,0.07,,47,14,,1.5,2.19,0.06,84,51,47,95,0,,0,,,,30,,,27,,18,21,,,0,,46,27
2015,161537,CHEROKEE REGIONAL MEDICAL CENTER HOSPICE,1000 SOUTH SECOND STREET-PRACTICE LOCATION,CHEROKEE,IA,51012,IA - Sioux City,83,2153,320862.28,357446.21,509931.17,97,,0.07,0.46,0.06,,34,,,0.06,1.02,0.07,82,45,38,80,0,0,,,,24,23,,,18,11,15,23,,48,0,,0,0
2015,161535,HOSPICE OF COMFORT,613 WEST MAIN STREET,MANCHESTER,IA,52057,IA - Cedar Rapids,96,3568,502088.03,558894.57,1167703.04,100,,0.12,0.48,0.06,,32,15,,0.09,1,0.08,82,43,53,96,0,0,0,0,14,23,32,19,,19,,14,31,,63,0,0,0,
2015,161534,UNITYPOINT HOSPICE,1305 WEST MILWAUKEE AVENUE,STORM LAKE,IA,50588,IA - Sioux City,139,4373,656900.06,731780.63,1634288.06,97,36,0.3,0.4,0.1,,67,22,,0.25,1.07,0.15,85,67,72,136,0,,0,,,46,33,15,,35,,35,22,,92,0,22,0,
2015,161533,HOSPICE OF SPENCER HOSPITAL,116 EAST 11TH STREET,SPENCER,IA,51301,SD - Sioux Falls,56,2001,299674.51,333952.45,966358.46,98,18,0.08,0.3,0.1,,22,11,,0.06,0.55,0.16,80,33,23,56,0,0,0,0,,,34,,,,,,30,0,18,,,0,0
2015,161532,ASERA CARE HOSPICE,411 EAST BROADWAY,COUNCIL BLUFFS,IA,51503,NE - Omaha,245,16597,2496284.81,2643861.52,3623674.17,100,0,0.23,0.31,0.03,14,67,75,37,0.2,0.91,0.08,83,92,153,243,,0,0,,49,84,57,39,33,56,39,21,67,22,98,41,16,,
2015,161530,HOSPICE OF PALO ALTO COUNTY,3201 FIRST STREET,EMMETSBURG,IA,50536,IA - Mason City,52,2309,333232.59,371300.64,675466.46,99,0,0.03,0.23,0.05,,19,14,,0.02,0.65,0.1,83,23,29,52,0,0,0,0,,15,23,,,,,12,13,0,35,0,,0,
2015,161527,MERCY HOME CARE AND HOSPICE,638 SOUTH BLUFF BOULEVARD,CLINTON,IA,52732,IA - Davenport,185,8367,1176031.19,1311827.35,1767246.63,100,0,0.11,0.36,0.05,15,64,48,11,0.1,0.89,0.11,82,85,100,179,,0,0,,23,58,58,,,55,26,22,76,12,92,,,0,0
2015,161525,SANFORD HOME HEALTH AND HOSPICE SHELDON,"118 NORTH SEVENTH STREET, PO BOX 250",SHELDON,IA,51201,IA - Sioux City,102,5276,742216.67,827414.22,1187122.57,100,0,0.19,0.24,0.06,11,23,29,,0.19,0.55,0.1,86,49,53,101,0,,0,,,29,30,,,36,,14,55,0,19,26,,0,
2015,161522,POCAHONTAS COMMUNITY HOSPITAL HOSPICE,606 NW SEVENTH STREET,POCAHONTAS,IA,50574,IA - Des Moines,38,1604,238628.13,266009.44,374492.8,98,12,0.04,0.22,0.13,,,,,0.03,0.56,0.26,83,15,23,38,0,0,0,0,0,11,,,,,,,,0,27,0,,,0
2015,161521,PALMER HOSPICE,200 JEFFERSON STREET,WEST UNION,IA,52175,WI - La Crosse,71,2618,388348.78,432740.5,676329.9,98,19,0.15,0.34,0.07,,20,14,,0.14,0.77,0.12,84,25,46,71,0,0,0,0,,23,22,,,15,14,15,28,,33,0,,0,
2015,161520,GENESIS HOSPICE,2546 TECH DRIVE,BETTENDORF,IA,52722,IA - Davenport,1083,46217,7268990.39,7664047.17,12630100.6,99,1077,0.51,0.5,0.03,66,383,240,65,1.28,1.58,0.05,83,432,651,1043,20,,13,,192,233,315,138,76,144,127,283,373,51,333,,,91,184
2015,161519,SIOUX CENTER HEALTH HOME CARE AND HOSPICE,1400 7TH AVENUE SE,SIOUX CENTER,IA,51250,IA - Sioux City,54,3679,522200.15,582182.98,854770.2,99,0,0.03,0.18,0.06,,11,22,,0.05,0.37,0.13,84,30,24,54,0,0,0,0,,15,15,,,,,14,12,,34,0,,0,0
2015,161518,UNITYPOINT HOSPICE,1408 E 10TH STREET,ATLANTIC,IA,50022,NE - Omaha,115,4210,606853.62,676167.74,1265763.16,98,0,0.33,0.3,0.06,15,49,19,,0.34,0.85,0.12,84,35,80,114,0,0,,,,32,23,16,,22,,30,27,0,75,,12,0,
2015,161517,LEE COUNTY HEALTH DEPARTMENT HOSPICE,2218 AVENUE H,FORT MADISON,IA,52627,IA - Iowa City,167,7573,1085062.79,1209584.65,1577259.69,99,27,0.04,0.09,0.02,23,51,42,,0.03,0.22,0.02,84,72,95,163,,0,,0,19,40,48,26,,33,,32,64,17,76,,,0,0
2015,161516,UNITYPOINT HOSPICE,"290 BLAIRS FERRY ROAD NE, SUITE 100",CEDAR RAPIDS,IA,52402,IA - Cedar Rapids,581,24536,4085696.91,4383669.94,9595126.09,96,117,0.34,0.32,0.09,24,270,117,40,0.74,1.11,0.2,83,259,322,569,,0,,,136,117,129,25,38,89,97,203,160,30,164,0,226,,
2015,161515,HOSPICE OF THE HEARTLAND,1515 SOUTH PHILLIPS,ALGONA,IA,50511,IA - Mason City,59,1469,250075.84,278376.48,617697.67,94,43,0.08,0.27,0.07,,26,,,0.03,0.59,0.13,83,27,32,59,0,0,0,0,,11,22,0,,13,,11,20,,21,0,16,0,
2015,161514,HOSPICE OF DUBUQUE,1670 JOHN F KENNEDY ROAD,DUBUQUE,IA,52002,IA - Dubuque,747,37509,5425056.27,5893598.79,7576832.21,100,58,0.08,0.38,0.07,49,201,208,45,0.08,1.07,0.12,84,302,445,741,0,,,,355,188,219,115,75,147,85,106,291,34,414,0,,0,
2015,161513,HOSPICE INC SERVING DAVIS & WAPELLO COUNTIES,927 EAST PENNSYLVANIA,OTTUMWA,IA,52501,IA - Iowa City,155,8190,1257402.62,1399711.3,2006411.4,97,179,0.18,0.46,0.06,14,51,39,11,0.45,1.59,0.12,80,75,80,154,0,0,,,16,25,52,13,12,19,27,32,49,,43,0,,31,29
2015,161512,HOSPICE OF MERCY,315 18TH AVENUE,HIAWATHA,IA,52233,IA - Cedar Rapids,612,26072,4112781.33,4418351.36,11696962.3,97,285,0.17,0.38,0.06,38,211,140,30,0.18,0.9,0.12,82,257,355,600,,0,,,133,96,198,57,38,139,85,95,254,53,120,0,21,91,73
2015,161511,MAHASKA  HEALTH PARTNERSHIP HOSPICE SERVICES,1229 C AVE EAST,OSKALOOSA,IA,52577,IA - Des Moines,120,3213,473038.49,525923.22,866003.87,97,247,0.21,0.28,0.04,,49,16,,0.18,0.6,0.07,83,41,79,119,0,0,,,17,24,42,11,11,26,18,12,35,,23,0,,,59
2015,161510,SKIFF MEDICAL CENTER,204 NORTH FOURTH AVENUE EAST,NEWTON,IA,50208,IA - Des Moines,56,1606,273266.83,304099.8,456324.81,94,31,0.1,0.33,0.09,,26,,,0.06,1.05,0.18,80,22,34,52,0,,,,,13,30,,0,,,,20,0,22,0,14,0,0
2015,161508,MARY GREELEY HOSPICE SERVICES,400 SOUTH DAKOTA,AMES,IA,50014,IA - Des Moines,308,8819,1652142.79,1748177.93,7145885.15,91,229,0.39,0.76,0.1,23,121,50,,0.7,1.65,0.13,81,148,160,307,,0,0,,44,43,151,32,17,45,21,42,98,,,61,,80,54
2015,161507,IOWA CITY HOSPICE,1025 WADE STREET,IOWA CITY,IA,52240,IA - Iowa City,559,31231,5124513.91,5283642.71,9259618.25,97,791,0.21,0.29,0.04,65,168,171,48,0.19,0.88,0.11,83,219,340,543,,,,,60,87,165,30,45,109,54,156,218,26,215,0,100,0,0
2015,131570,"AUBURN CREST HOSPICE TREASURE VALLEY, LLC",3749 N CLOVERDALE RD,BOISE,ID,83713,ID - Boise,39,3505,520883.23,546997.23,604111.01,100,0,0.27,0.16,0.05,,,15,,0.15,0.79,0.07,83,14,25,36,0,0,,,17,18,,,,,,,14,24,0,,0,0,
2015,131563,FIRST CHOICE HOME HEALTH & HOSPICE,"12400 WEST OVERLAND ROAD, SUITE 100",BOISE,ID,83709,ID - Boise,172,12016,1793221.12,1884203.69,2773729.69,100,0,0.26,0.28,0.04,11,30,56,21,0.3,0.86,0.12,84,79,93,160,,,,,97,32,29,37,13,40,18,35,81,70,,20,0,0,
2015,131571,ACHS HOSPICE & PALLIATIVE CARE,815 S BRIDGEWAY PLACE STE 122,EAGLE,ID,83616,ID - Boise,102,12494,1866633.68,1959976.93,2581743.31,100,0,0.18,0.32,0.06,11,12,52,32,0.25,1.34,0.09,81,27,75,97,0,0,,,43,41,,,16,24,20,25,74,20,0,,0,0,
2015,131573,SALMON VALLEY HOSPICE,506 VAN DREFF STREET,SALMON,ID,83467,MT - Missoula,48,3119,440745.86,510803.63,628652.54,99,0,0.46,0.2,0.01,,,24,,0.86,0.79,0.01,80,26,22,47,0,0,,,,,17,,,16,,,46,,0,0,0,0,
2015,131572,"COMPLETE HOSPICE CARE OF BOISE, LLC",250 W BOBWHITE CT SUITE 130,BOISE,ID,83706,ID - Boise,61,4273,646608.35,680120.68,1276399.16,100,35,0.24,0.28,0.07,13,,24,,0.28,1.13,0.13,79,19,42,58,0,0,,,38,11,,,,29,,,51,,0,,0,0,0
2015,131568,HERITAGE HOSPICE,"1009 W QUINN ROAD, SUITE B",POCATELLO,ID,83202,UT - Salt Lake City,122,13728,2141938.12,2185677.47,3482835.65,100,259,0.37,0.19,0.04,,18,64,32,0.67,0.87,0.14,85,47,75,114,0,,,,35,28,18,23,,29,,31,52,46,24,0,0,0,0
2015,131567,TETON HOSPICE,2470 JAFER COURT,IDAHO FALLS,ID,83404,ID - Idaho Falls,37,2736,407318.49,429918.87,636546.59,100,0,0.13,0.18,0.08,,,11,,0.27,0.71,0.11,82,13,24,37,0,0,0,0,,,,,,,,,37,0,0,0,0,0,0
2015,131566,SOLACE HEALTHCARE,"197 STOCKHAM BLVD, SUITE 2",RIGBY,ID,83442,ID - Idaho Falls,107,12444,1822045.62,1950235.76,2549392.47,100,0,0.25,0.24,0.02,41,,68,27,0.38,1.06,0.03,81,52,55,102,0,,,,19,38,,13,,46,15,15,81,22,0,,0,0,
2015,131564,UNITED HOSPICE,212 2ND AVENUE WEST #101,TWIN FALLS,ID,83301,ID - Boise,150,11865,1766153.27,1857950.97,2562818.24,100,,0.27,0.23,0.07,39,26,59,17,0.3,0.54,0.18,83,65,85,142,0,,,,72,40,34,38,,42,,20,72,54,24,0,0,0,0
2015,131562,ALIGN HOSPICE,"2512 NORTH STOKESBERRY, SUITE 101",MERIDIAN,ID,83646,ID - Boise,18,1381,205942.65,215647.58,348776.35,100,0,0.39,0.15,0.02,,,12,0,0.3,1.08,0.05,84,,,18,0,0,0,0,,,,,,,,,,,0,0,0,0,0
